question,answer1,answer2,neg_risk,spread,best_bid,best_ask,rewards_daily_rate,bid_reward_per_100,ask_reward_per_100,gm_reward_per_100,sm_reward_per_100,min_size,max_spread,tick_size,market_slug,token1,token2,condition_id
Will 'CANCELLED!' be the highest ranked song from Taylor Swift’s new album on the Billboard Hot 100 for the week of October 18?,Yes,No,True,0.002,0.001,0.003,1,0.31,0.07,0.15,0.19,20,4.5,0.001,will-cancelled-be-the-highest-ranked-song-from-taylor-swifts-new-album-on-the-billboard-hot-100-for-the-week-of-october-18,41965476584018050032984718469375229596158021806390450918894044259659123867540,34752465214405894384342125527801351303362544577344069194178826896605236217718,0x5b70df015d4806945f49aa787c448dcade690227267b9083900c4cae1c3bf6a5
Will Israel strike Yemen 4 times by October 31?,Yes,No,True,0.03,0.05,0.08,1,0.25,0.3,0.27,0.28,50,4.5,0.01,will-israel-strike-yemen-4-times-by-october-31,70734259334192147781877258342398735979548388394036730218431337951627661613319,40940933268763352944213422885849045463770221378712167361570804703416533855834,0x33183f6ae3fafe1b61662f8837041b233af60fee5bb08a5fd65171e2e64653de
Will Mary Sheffield win the 2025 Detroit mayoral election?,Yes,No,True,0.010000000000000009,0.974,0.984,1,0.03,0.01,0.02,0.02,20,3.5,0.001,will-mary-sheffield-win-the-2025-detroit-mayoral-election,89667933968175724425235430101696923423050332846258278296656455993098711234576,24286626724220749209424024808802180032793155199363057788865905988635474413523,0xf22c6e8b667e92493d2025ad76f1ced8ff99fb96b6cad481da7fbcebe78f1632
Will Yoshimasa Hayashi be the next Prime Minister of Japan?,Yes,No,True,0.001,0.001,0.002,1,0.5,0.07,0.19,0.29,100,4.5,0.001,will-yoshimasa-hayashi-be-the-next-prime-minister-of-japan-812,66810535720244641411803646157377638975715825943387003846248748417243460164804,21178873800952026466846884277148853393760669394742365706170759678169892838035,0xef287820648916d90a3a715abf8648065b858c3636cf763fc581944103ec5f95
Will Gabriela Firea be the next Mayor of Bucharest?,Yes,No,True,0.006000000000000002,0.018,0.024,1,0.07,0.05,0.06,0.06,200,3.5,0.001,will-gabriela-firea-be-the-next-mayor-of-bucharest,84540284497539501425356012766935407630884682816126183227969684124643948827570,101239906169632243227457374424519160963611365830540502334053299618850660798032,0x41aa36e7a0c5175fc3805d97677eb8c878ee8ba633af5edb52ff292c926e82d2
Will 'Eldest Daughter' be the highest ranked song from Taylor Swift’s new album on the Billboard Hot 100 for the week of October 18?,Yes,No,True,0.008,0.003,0.011,1,0.25,0.06,0.12,0.16,20,4.5,0.001,will-eldest-daughter-be-the-highest-ranked-song-from-taylor-swifts-new-album-on-the-billboard-hot-100-for-the-week-of-october-18,58099848987567827291982707766512914605062608983781992920852802375113632859818,82802117824900716388054656641053958940355950550867356461705772302202969694702,0x803e4b7501637797eacd264f46ae67ea79213d90be5a4db5a72dbb2ee36057a2
MicroStrategy sells any Bitcoin in 2025?,Yes,No,False,0.019999999999999997,0.04,0.06,1,0.13,0.17,0.15,0.15,100,3.5,0.01,msft-sell-any-bitcoin-in-2025,93592949212798121127213117304912625505836768562433217537850469496310204567695,3074539347152748632858978545166555332546941892131779352477699494423276162345,0x19ee98e348c0ccb341d1b9566fa14521566e9b2ea7aed34dc407a0ec56be36a2
Sam Altman out as OpenAI CEO in 2025?,Yes,No,False,0.012,0.011,0.023,1,0.11,0.06,0.08,0.08,100,3.5,0.001,sam-altman-out-as-openai-ceo-in-2025,10951761178807434939325434424769917840894727345210023126356841505391032385708,50902988228430641285496246765215752580640518555983592058717054718335322351050,0x2573b652eb48365d20cd4396072e0e71b5401ed8ae2866a02b80dbc690fe9063
Will 'Honey' be the highest ranked song from Taylor Swift’s new album on the Billboard Hot 100 for the week of October 18?,Yes,No,True,0.003,0.001,0.004,1,0.46,0.07,0.18,0.26,20,4.5,0.001,will-honey-be-the-highest-ranked-song-from-taylor-swifts-new-album-on-the-billboard-hot-100-for-the-week-of-october-18,82993971238521615287350313237766084869879132347583456689730638945068524912434,51382036800143102938882194538915307282710169384169025229562640348452976383001,0x310d4496f6585033841ebdb19de04f7f9eeda18b82db8bd25589bae6e2c520c1
Will the U.S. invade Afghanistan in 2025?,Yes,No,False,0.0049999999999999975,0.055,0.06,1,0.03,0.04,0.03,0.04,200,3.5,0.001,will-the-us-invade-afghanistan-in-2025,10878632085103109004831065704868248200915527358958748153407512813197751321510,14363233108373257446115283259326951249145734560059817682450528702251265518960,0xce4459c8dfc2b0800778305722ee9a2ad2c62f001c8a40d5e0b136c9e6a679d3
Will Jay-Z be named in newly released Epstein files?,Yes,No,False,0.02,0.02,0.04,1,0.09,0.04,0.06,0.06,50,5.5,0.001,will-jay-z-be-named-in-newly-released-epstein-files,97520976947470849124262486399634091129660166725486266766507685061802545922114,105566061843791004238316115812865474059264600787225850994742936743099182107579,0x54c21fc36ef805f1399928af4a91b7e3ec9517b19741d1f7dfba3f0d894a7fc6
Will The Lost Bus be nominated for Best Picture at the 98th Academy Awards?,Yes,No,False,0.019999999999999997,0.04,0.06,1,0.21,0.29,0.25,0.25,50,4.5,0.01,will-the-lost-bus-be-nominated-for-best-picture-at-the-98th-academy-awards,81525909503148285000718109800347486615958527660899357219326962137509821282522,3616723537975966349688695369933373445785371574095097587094443143597680896462,0x75048378a6579b81dfc8ec9a04a95f9ba2bc9a698965bf864276832dad3c09fe
"Will Jorge ""Tuto"" Quiroga win by 20% or more?",Yes,No,True,0.0030000000000000027,0.044,0.047,1,0.03,0.05,0.04,0.04,100,3.5,0.001,will-jorge-tuto-quiroga-win-by-20-or-more,54396209495400699396016214997831088373483405815494660769795588914083138024080,40041472625760553460338729333568913792507432321751277514295261426671995187297,0x9f3fc8e39d4e6903a27f504ba26a50e799336b8c72bca8e3318549778ef7c7ac
Will the U.S. national debt hit $39 trillion in 2025?,Yes,No,False,0.03,0.08,0.11,1,0.26,0.25,0.25,0.26,100,3.5,0.01,will-the-us-national-debt-hit-39-trillion-in-2025,4953792291997225348876216373922347821927928884376913197747647405657619924239,60105941792272186080915434285133762010911657626362709633278989497171440108268,0xeabe357efefbd2510a34d6d7b5c1b844bfff0d104383e86d30ac6669bf0d034c
Ryan Reynolds & Blake Lively divorce in 2025?,Yes,No,False,0.020000000000000004,0.05,0.07,1,0.21,0.28,0.24,0.24,20,3.5,0.01,ryan-reynolds-blake-lively-divorce-in-2025,3381727537295548727347645339002160220115259883315280582576028002792770156161,1117285009034963154780909664364315720162041250082581327914661276693948551239,0x43f6eaede06d5e81ec584d6e19cefb27783227c76f906eb39de95f9909f47476
Will PCC win the most seats in the 2026 Colombian Senate election?,Yes,No,True,0.16,0.01,0.17,1,0.5,0.5,0.5,0.5,200,3.5,0.01,will-pcc-win-the-most-seats-in-the-2026-colombian-senate-election,88282648457965528806854319312793682626904719783654676743344032955938788705460,79429885482221938084939060189575668685671301397093351539223398686603821061007,0x4d52a0024f9ccf09d26adc2b6f186c468e1c01578f069ea02fd8b87c86050c31
Will Henri Bontenbal become the next Prime Minister of the Netherlands?,Yes,No,True,0.009999999999999898,0.56,0.57,1,0.01,0.18,0.04,0.1,200,3.5,0.01,will-henri-bontenbal-become-the-next-prime-minister-of-the-netherlands,11849537964728414257925689141990484493388867667327301846126684624971300453955,82372869170704112195639026918925515359287566985674260460909965634678531369868,0x830eb792fa2f2a591b5a0610a76400f80228629105f4f5896434be777665265c
Bird flu vaccine in 2025?,Yes,No,False,0.009999999999999995,0.08,0.09,1,0.16,0.22,0.19,0.19,50,3.5,0.01,bird-flu-vaccine-in-2025,58665055277986534416719939405914621458010137331379938342097742389618466217100,78753205165658130534456351077321496563862891920229742523513427553266682271361,0x0f416235a6d63a19f2779906242ce173aec3e49bbdcdf60247b994f132ab79bb
"Will Trump resign by December 31, 2026?",Yes,No,False,0.009999999999999995,0.08,0.09,1,0.02,0.01,0.01,0.02,200,3.5,0.01,will-trump-resign-by-december-31-2026,82496570332984679554195177789706736795170417640692739176832196524671988217379,74453252193148717007972627387565739933229360141591660605434616142548704822067,0x448f73e89890ae9d0e42ad0b592f63b53c0ae05d1ca3fa8d80b30027781f1be7
Trump cabinet member out in 2025?,Yes,No,False,0.02999999999999997,0.38,0.41,1,0.18,0.16,0.17,0.17,100,3.5,0.01,trump-cabinet-member-out-in-2025,3746011765057656619634922029035013541066220184124007437323048775876597172231,72100153031723417941623748921008098870442305796408467800844540138421390446254,0x524a318eb105f5869a591cd1eb782c277e6f7317e79821a1fb41615e4bb68a90
Will Dan Bongino leave the Trump administration in 2025?,Yes,No,False,0.01999999999999999,0.13,0.15,1,0.14,0.24,0.18,0.19,100,3.5,0.01,will-dan-bongino-leave-the-trump-administration-in-2025,9372886127841786602572811930765648541092018355436602249749175918349990525911,38762626271361237901438648692028685131392435167800582620739834545692086330750,0x8e4883bc524ed82e5ab677336b57669cedb8c29f368e548bbf615c664429060a
Will Michelle Bolsonaro win the 2026 Brazilian presidential election?,Yes,No,True,0.002999999999999999,0.006,0.009,1,0.17,0.06,0.1,0.12,100,3.5,0.001,will-michelle-bolsonaro-win-the-2026-brazilian-presidential-election,91154058715822908897619103072380844452822017332608583147987152526225529443892,16879668974983992641795221456967869661599530861479349066809692639705609051027,0x37ec4c6b57a18b16eed1241f6155ee7ff45bc1697d7848f15ac33d406e38ed00
Will 'Actually Romantic' be the highest ranked song from Taylor Swift’s new album on the Billboard Hot 100 for the week of October 18?,Yes,No,True,0.001,0.002,0.003,1,0.31,0.07,0.15,0.19,20,4.5,0.001,will-actually-romantic-be-the-highest-ranked-song-from-taylor-swifts-new-album-on-the-billboard-hot-100-for-the-week-of-october-18,112254729683330776788344674340680453150330716594519971146360693322257085373728,98709915964095382551289637276881214370624656938661975861935070763216920908636,0xdec5603fcde4b1a681de50a3df60f32447e1e9ded94009a0f6abab3269bf4f6a
Will Pink perform during the Super Bowl LX halftime show?,Yes,No,False,0.030000000000000002,0.019,0.049,1,0.04,0.06,0.05,0.05,50,4.5,0.001,will-pink-perform-during-the-super-bowl-lx-halftime-show,81835336541093823106142624977619616477048358169947827806755973703565574521058,749045420444485829266240822136590125884276562399811993727231332347107373334,0x8c3a22c300f8e415ed986eba5581c3766f8fbe70e0844e48534cdc030f3e936b
Will Bernie endorse Alan Grayson for FL-Sen Nov 2 2026 ET?,Yes,No,False,0.98,0.01,0.99,1,0.5,0.5,0.5,0.5,20,4.5,0.01,will-bernie-endorse-alan-grayson-for-fl-sen-nov-2-2026-et,16165180365166795101253476583424570293978512340466383667319830236646927210547,112446903583649148167333279483828369419343731760320334360041568261153462186025,0xb98ae7869aec564d46d41d3a5aaf86177fe5726b2782d1e8addbf40bdfe6143b
Will George Clooney be nominated for Best Actor at the 98th Academy Awards?,Yes,No,False,0.01999999999999999,0.2,0.22,1,0.22,0.23,0.22,0.22,100,4.5,0.01,will-george-clooney-be-nominated-for-best-actor-at-the-98th-academy-awards,62872395848202438116951844556029402160981275067132633784991344603187461087678,50857289658124022862518459422622157063410735769711538715941213174058092246090,0x26bae6cabb8969cb998996a797ead8c295e3eb643332cfba784d20063760ffc9
Will Apple release a new version of the Apple TV by December 31?,Yes,No,False,0.21999999999999997,0.5,0.72,1,0.5,0.5,0.5,0.5,20,3.5,0.01,will-apple-release-a-new-version-of-the-apple-tv-by-december-31,62550198641233767373108308629991132764533787843963638201844124694355791063231,37870412955475874763587914256687749203639578909812897144500964469211600963695,0x144b7a39b70a5882641f7baa375039e13589c76db8c640a669b9d28da31e9f2a
Will Israel strike Yemen 5 or more times by October 31?,Yes,No,True,0.030000000000000006,0.04,0.07,1,0.23,0.31,0.27,0.27,50,4.5,0.01,will-israel-strike-yemen-5-or-more-times-by-october-31,50236458716408898497622486098808819932311393249257407074706138812299215058652,95906386288335115801368175686295103898019827098448567242402309409701700537188,0x23b2765fa931d381cab55fec4320c736afcd13bb25c94f5b5a08a465761fcd95
AI wins IMO gold medal in 2025?,Yes,No,False,0.020000000000000004,0.05,0.07,1,0.19,0.27,0.23,0.23,200,3.5,0.01,ai-wins-math-olympiad-in-2025,18314350971403973713499797143674095609977380607486259177959817849610038961674,18687502573475424728385780646321430741957367760993727162173700878214151869572,0x8904b9db5aff6b1b84f9daaa0f8038b661be40d883050553b5675d30002c7abc
Will Coalition for Unity and Welfare (CUB) be part of the next Government of the Moldova?,Yes,No,False,0.028,0.003,0.031,1,0.26,0.04,0.1,0.15,20,5.5,0.001,will-coalition-for-unity-and-welfare-cub-be-part-of-the-next-government-of-the-moldova,16432796644635035888281425006652549207609875100145527684976199598159535393973,23528807847674801499818608314334542148191157569747320607924387343149185692909,0xe6d23eb608d0fe23a176a201124d5f116569e3141ed6d918d15e56d1d6ac97be
Will Robbie Williams perform during the Super Bowl LX halftime show?,Yes,No,False,0.019999999999999997,0.01,0.03,1,0.13,0.06,0.09,0.1,50,4.5,0.001,will-robbie-williams-perform-during-the-super-bowl-lx-halftime-show,37540724798751122025515637331888210966365091227630492322441612587224243424345,99548638969944317894801554224396399820622736298145685343739395523455768080124,0x26a7419d980518dfa1036803330e175449e8a445f708ebea1cd3a9c8f8a2db1f
Will 'Opalite' be the highest ranked song from Taylor Swift’s new album on the Billboard Hot 100 for the week of October 18?,Yes,No,True,0.013000000000000001,0.003,0.016,1,0.23,0.06,0.12,0.15,20,4.5,0.001,will-opalite-be-the-highest-ranked-song-from-taylor-swifts-new-album-on-the-billboard-hot-100-for-the-week-of-october-18,26839140549201828700305020748758269103562343499402797563189390868072533413609,97150347064207548153682627780105870569505580987803177286704539753309506451873,0xf96ad6194beef85c5c390f9537aa54bcae73fd459f614e74da76efd9d0edfe9c
Will Alibaba have a #1 AI model this year?,Yes,No,False,0.03,0.05,0.08,1,0.25,0.27,0.26,0.26,20,3.5,0.01,will-alibaba-have-a-1-ai-model-this-year,57592774759952027317406860674723106502559696575225415206316107157662001791684,62774203259846018867219998941780248510667221063472773584559454916893834627948,0xab64fe2d2134eebaa2c87c9cdbcd82f3d8ca5af91172b3f6dbf562072a109e5d
U.S. withdraws from Syria in 2025?,Yes,No,False,0.11000000000000001,0.03,0.14,1,0.5,0.5,0.5,0.5,100,3.5,0.01,us-withdraws-from-syria-in-2025,89919149548169149252878746891590068636211075318116148188914408186540605701818,92314890797925250351642018752574738306551485213655511786573111890036233794971,0xb65ceccc47e3092eb255f78f25f61274a3e432e5966966b70ba8b75e8b3aee87
"Will Trump deport 250,000-500,000 people?",Yes,No,True,0.04999999999999993,0.81,0.86,1,0.36,0.27,0.31,0.32,50,3.5,0.01,will-trump-deport-250000-500000-people,13244681086321087932946246027856416106585284024824496763706748621681543444582,30442780799048074404860985387051749017905070253466005720364298335239299761065,0x49686d26fb712515cd5e12c23f0a1c7e10214c7faa3cb0a730aabe0c33694082
Emmanuel & Brigitte Macron divorce in 2025?,Yes,No,False,0.006999999999999999,0.015,0.022,1,0.1,0.06,0.08,0.08,100,3.5,0.001,emmanuel-brigitte-macron-divorce-in-2025,78776804272904403079223374214119955238009864168647062272375356321033452403599,25520944346957448408011108729629830790708100392927134560699493876835612268314,0x82ed7d4254018ecad07923e32b46fa03bdc832f6ae84836e415ae0af4b1d33e0
Will Lee Byung-hun be nominated for Best Actor at the 98th Academy Awards?,Yes,No,False,0.010000000000000009,0.09,0.1,1,0.21,0.27,0.24,0.24,100,4.5,0.01,will-lee-byung-hun-be-nominated-for-best-actor-at-the-98th-academy-awards,16921094321223772833385565486137126968589656161782564319146725398131740506540,104336351270580196846529448445777202168960180948755703523624379127217944892606,0x3c25a1649760dbbd9a450791d2e00f65311437cc8f4807aa52dcedc81c3a9a07
Will Gani Khan win Big Brother UK Series 22?,Yes,No,True,0.018,0.001,0.019,1,0.49,0.06,0.17,0.28,20,4.5,0.001,will-gani-khan-win-big-brother-uk-series-22,2098653711447672178612664455862770790207442518477700610431278175669905968518,112041314469027898211596374290411474269371542088370937668616779168053501492622,0x80013632da39a3e38317a00a956c87f8a988f57ce178f96d1f956476a6d0e05a
US forces in Yemen in 2025?,Yes,No,False,0.017999999999999995,0.056,0.074,1,0.04,0.06,0.05,0.05,100,3.5,0.001,us-forces-in-yemen-in-2025,65898882242797018907609031205120535237478795114085909492503349478967286033171,56925163598175099156116204991749230817683786142368017707312538670043118980737,0x77783da9b3549399a4bc0ba504f03c33f6cafca89f6ef5d96cb1d9492dfd22d5
Will Jesse Plemons be nominated for Best Actor at the 98th Academy Awards?,Yes,No,False,0.06999999999999995,0.34,0.41,1,0.43,0.42,0.42,0.42,100,4.5,0.01,will-jesse-plemons-be-nominated-for-best-actor-at-the-98th-academy-awards,101273736604525171405704746580452679506767105382673577999538557237386483000064,92894900920468041394108407055315851971049495246343197126145336968558508253858,0x07f9adec25f5be2312f0b83d105ead0eea6c2de4141be1a85ae095afbc7a44b9
Will One Battle After Another win Best Production Design at the 98th Academy Awards?,Yes,No,True,0.030000000000000006,0.04,0.07,1,0.23,0.28,0.25,0.26,50,4.5,0.01,will-one-battle-after-another-win-best-production-design-at-the-98th-academy-awards,57999480249221578161006474178964538939962512658396984606181676165690666230598,1561672667993814518326840455950018625056105348539682194270177864475247173179,0x24a72c5f92d8b0a0d4afde1dbc34ccd5d1a99cbb7ad37ec49c912f6468b00cd8
